Employee_ID,Department,Gender,Age,Hire_Date,Performance_Score,Absences_per_Month,Salary_USD,Tenure_Years,,,,,,
E-3360,IT,Male,47,31/12/2021,2.7,8,9171.95,3.8,,,,,,
E-3361,HR,Male,45,14/09/2023,4.59,9,11915.3,2.1,,,,,,
E-3362,Sales,Female,34,05/04/2022,4.55,1,13869.33,3.6,,,,,,
E-3363,Sales,Female,53,21/08/2012,4.44,0,3939.56,13.2,,,,,,
E-3364,IT,Female,43,21/10/2023,2.16,6,3294.97,2,,,,,,
E-3365,Marketing,Female,56,08/05/2018,2.04,7,12730.83,7.5,,,,,,
E-3366,IT,Female,49,20/03/2022,1.89,0,4662.09,3.6,,,,,,
E-3367,HR,Male,22,17/01/2012,2.47,11,6881.23,13.8,,,,,,
E-3368,Marketing,Male,49,09/11/2019,3.82,8,11542.38,6,,,,,,
E-3369,Sales,Male,40,08/11/2013,4.28,7,7583.67,12,,,,,,
E-3370,Marketing,Male,48,08/04/2022,4.16,13,13428.08,3.6,,,,,,
E-3371,IT,Female,51,17/02/2020,3.24,8,11081.14,5.7,,,,,,
E-3372,Finance,Male,40,29/12/2021,2.39,10,14067.43,3.8,,,,,,
E-3373,Sales,Female,40,24/08/2010,2.1,11,10009.52,15.2,,,,,,
E-3374,Finance,Female,37,04/10/2012,3.15,7,14545.69,13.1,,,,,,
E-3375,Sales,Female,60,22/01/2021,4.82,7,4173.53,4.8,,,,,,
E-3376,Marketing,Female,36,21/10/2015,4.96,14,5080.09,10,,,,,,
E-3377,IT,Female,26,13/02/2015,2.75,1,8636.88,10.7,,,,,,
E-3378,HR,Male,60,24/03/2021,4.55,10,10610.3,4.6,,,,,,
E-3379,Operations,Male,44,15/03/2023,3.53,7,4885.49,2.6,,,,,,
E-3380,IT,Male,41,22/08/2023,3.67,1,10145.95,2.2,,,,,,
E-3381,Finance,Male,26,13/11/2010,4.19,8,6135.56,15,,,,,,
E-3382,IT,Male,49,02/01/2023,4.33,0,10916.87,2.8,,,,,,
E-3383,Finance,Male,57,11/12/2022,2.82,13,12861.9,2.9,,,,,,
E-3384,Sales,Female,41,12/07/2016,1.81,11,10229.32,9.3,,,,,,
E-3385,Finance,Female,40,03/12/2011,3.81,6,7213.57,13.9,,,,,,
E-3386,Finance,Female,55,12/03/2011,4.31,12,10609.77,14.7,,,,,,
E-3387,IT,Male,30,08/08/2017,3.88,5,6971.69,8.2,,,,,,
E-3388,IT,Female,52,07/02/2015,1.81,10,11323.53,10.7,,,,,,
E-3389,IT,Male,52,13/12/2014,2.59,9,14479.71,10.9,,,,,,
E-3390,Operations,Male,29,29/08/2010,4.94,7,14777.9,15.2,,,,,,
E-3391,HR,Female,43,07/04/2022,4.33,4,3360.9,3.6,,,,,,
E-3392,Finance,Female,48,22/05/2025,3.07,13,6018.7,0.4,,,,,,
E-3393,IT,Female,38,26/11/2014,3.79,2,3069.23,10.9,,,,,,
E-3394,Finance,Female,25,13/11/2017,4.76,6,10788.62,8,,,,,,
E-3395,Sales,Female,39,27/11/2014,4.19,7,9479.25,10.9,,,,,,
E-3396,Sales,Female,54,11/12/2010,4.63,8,10673.95,14.9,,,,,,
E-3397,IT,Male,33,27/06/2019,2.02,10,12919.94,6.4,,,,,,
E-3398,IT,Male,22,04/12/2011,2.53,15,10360.82,13.9,,,,,,
E-3399,HR,Male,34,01/05/2017,4.54,6,8734.36,8.5,,,,,,
E-3400,Sales,Female,41,20/07/2016,3.05,15,4078.24,9.3,,,,,,
E-3401,HR,Male,53,25/01/2021,2.01,9,6968.45,4.8,,,,,,
E-3402,Marketing,Female,28,02/11/2022,3.51,2,6252.75,3,,,,,,
E-3403,Finance,Female,31,28/10/2022,2.58,0,11863.21,3,,,,,,
E-3404,HR,Female,47,29/06/2023,2.7,11,10216.51,2.3,,,,,,
E-3405,Operations,Male,26,18/09/2017,3.64,6,12095.42,8.1,,,,,,
E-3406,Operations,Female,51,24/04/2019,3.94,12,13240.56,6.5,,,,,,
E-3407,Operations,Female,54,05/11/2019,3.53,13,7759.26,6,,,,,,
E-3408,Finance,Female,37,02/02/2022,2.83,5,9281.38,3.7,,,,,,
E-3409,Marketing,Female,56,15/11/2019,3.89,10,4203.83,6,,,,,,
E-3410,Operations,Female,29,05/10/2019,2.01,2,8714.95,6.1,,,,,,
E-3411,IT,Male,43,18/10/2021,4.5,15,10715.32,4,,,,,,
E-3412,IT,Female,33,26/03/2012,2.69,14,14562.29,13.6,,,,,,
E-3413,Finance,Male,39,18/09/2021,1.98,9,8240.02,4.1,,,,,,
E-3414,Marketing,Female,22,06/03/2014,4.7,10,3388.5,11.7,,,,,,
E-3415,Sales,Male,53,25/09/2010,2.28,8,3376.65,15.1,,,,,,
E-3416,HR,Male,55,03/11/2016,2.22,0,11349.86,9,,,,,,
E-3417,IT,Female,58,11/06/2024,3.67,8,4478.41,1.4,,,,,,
E-3418,Finance,Female,34,27/06/2024,2.6,2,5332.49,1.3,,,,,,
E-3419,Operations,Male,31,22/12/2014,2.96,9,10185.25,10.9,,,,,,
E-3420,IT,Male,56,24/02/2024,2.07,1,3848.9,1.7,,,,,,
E-3421,Finance,Male,51,11/02/2019,1.72,5,11477.86,6.7,,,,,,
E-3422,Marketing,Female,41,18/10/2010,2.28,7,4189.33,15,,,,,,
E-3423,Sales,Male,44,19/01/2011,1.53,5,9465.1,14.8,,,,,,
E-3424,Marketing,Female,33,17/04/2018,2.92,0,6697.13,7.5,,,,,,
E-3425,Marketing,Male,51,05/06/2021,4.64,6,13640.02,4.4,,,,,,
E-3426,Operations,Female,39,30/01/2017,3.67,6,9514.83,8.8,,,,,,
E-3427,Sales,Female,56,09/12/2016,1.51,6,12486.21,8.9,,,,,,
E-3428,Sales,Female,34,17/06/2012,4.3,0,7046.83,13.4,,,,,,
E-3429,Finance,Female,41,17/12/2014,4.81,9,4358.22,10.9,,,,,,
E-3430,Marketing,Male,36,26/04/2014,3.64,0,10976.8,11.5,,,,,,
E-3431,IT,Male,60,10/08/2014,1.77,10,3854.12,11.2,,,,,,
E-3432,HR,Male,43,18/10/2025,1.56,12,14365.76,0,,,,,,
E-3433,HR,Male,42,18/09/2018,2.05,10,8706.61,7.1,,,,,,
E-3434,Sales,Female,26,22/02/2021,2.85,2,11722.98,4.7,,,,,,
E-3435,HR,Male,44,06/03/2011,3.42,15,11524.53,14.7,,,,,,
E-3436,Finance,Female,45,16/01/2013,4.98,14,8986.27,12.8,,,,,,
E-3437,Sales,Male,31,26/02/2012,3.09,0,8724.74,13.7,,,,,,
E-3438,HR,Female,36,25/05/2010,4.93,11,13388.27,15.4,,,,,,
E-3439,HR,Male,38,19/05/2015,2.82,14,14152.21,10.5,,,,,,
E-3440,Finance,Male,45,01/04/2020,2.59,1,11661.25,5.6,,,,,,
E-3441,Marketing,Male,29,21/11/2021,2.2,11,9629.7,3.9,,,,,,
E-3442,IT,Male,29,11/04/2024,3.72,7,4503.01,1.6,,,,,,
E-3443,Marketing,Female,38,28/02/2014,1.6,1,3871.92,11.7,,,,,,
E-3444,Operations,Male,35,08/09/2016,4.85,14,10703.16,9.2,,,,,,
E-3445,Operations,Female,44,29/09/2015,1.9,4,13341.04,10.1,,,,,,
E-3446,Operations,Female,32,03/06/2011,2.4,14,7552.81,14.4,,,,,,
E-3447,Sales,Male,44,24/06/2024,1.55,10,12005.64,1.4,,,,,,
E-3448,Sales,Male,29,17/02/2021,3.08,14,7264.17,4.7,,,,,,
E-3449,Finance,Male,48,24/10/2025,4.87,1,5723.11,0,,,,,,
E-3450,Sales,Female,41,22/04/2012,1.89,14,4675.47,13.5,,,,,,
E-3451,Finance,Female,49,07/03/2011,2.29,15,5662.43,14.7,,,,,,
E-3452,HR,Female,57,16/06/2024,4.18,11,3672,1.4,,,,,,
E-3453,Marketing,Female,48,09/01/2019,2.65,1,6175.96,6.8,,,,,,
E-3454,HR,Male,32,23/11/2012,2.74,14,14255.77,12.9,,,,,,
E-3455,IT,Female,22,08/04/2020,3.29,4,12859.33,5.6,,,,,,
E-3456,Marketing,Male,33,23/03/2025,4.09,4,11433.28,0.6,,,,,,
E-3457,Operations,Male,36,24/04/2018,1.64,3,12653.01,7.5,,,,,,
E-3458,Finance,Male,33,26/02/2012,4.18,10,3368.83,13.7,,,,,,
E-3459,Operations,Female,47,02/02/2017,1.8,7,4280.03,8.8,,,,,,
E-3460,IT,Male,26,06/07/2022,2.45,6,4276.25,3.3,,,,,,
E-3461,Marketing,Male,37,19/08/2024,4.87,12,9915.94,1.2,,,,,,
E-3462,Finance,Male,34,28/02/2020,2.81,4,14953.11,5.7,,,,,,
E-3463,Marketing,Male,29,14/12/2010,4.32,3,13582.19,14.9,,,,,,
E-3464,Finance,Female,51,28/03/2015,4.83,8,7627.5,10.6,,,,,,
E-3465,IT,Male,29,24/05/2013,4.33,11,9665.05,12.4,,,,,,
E-3466,IT,Female,59,05/06/2013,4.51,9,5714.86,12.4,,,,,,
E-3467,Finance,Male,48,04/08/2019,2.36,3,8588.29,6.2,,,,,,
E-3468,IT,Male,31,30/04/2014,4.68,1,4432.84,11.5,,,,,,
E-3469,Finance,Female,40,08/10/2010,4.38,1,5411.64,15.1,,,,,,
E-3470,HR,Female,40,19/09/2012,1.67,1,6743.29,13.1,,,,,,
E-3471,Marketing,Male,50,24/08/2016,3.4,1,6598.46,9.2,,,,,,
E-3472,Operations,Female,45,03/06/2020,3.52,7,9362.15,5.4,,,,,,
E-3473,Finance,Male,33,16/10/2025,4.26,2,9720.33,0,,,,,,
E-3474,Marketing,Female,43,16/11/2011,4.2,9,3270.6,14,,,,,,
E-3475,Sales,Female,59,26/09/2021,1.84,15,5591.66,4.1,,,,,,
E-3476,IT,Female,43,17/09/2012,4.49,10,3510.58,13.1,,,,,,
E-3477,Sales,Female,47,11/10/2019,2.73,13,14759.64,6.1,,,,,,
E-3478,HR,Female,34,22/02/2018,2.72,1,7427.87,7.7,,,,,,
E-3479,HR,Male,54,07/08/2022,3.31,13,4675.65,3.2,,,,,,
E-3480,Operations,Female,48,06/04/2022,3.4,1,12261.8,3.6,,,,,,
E-3481,Marketing,Male,25,27/03/2022,3.57,9,5040.78,3.6,,,,,,
E-3482,Operations,Male,29,22/03/2014,2.24,9,4145.72,11.6,,,,,,
E-3483,HR,Male,59,30/01/2020,4.77,2,5884.5,5.8,,,,,,
E-3484,Operations,Female,48,26/07/2017,1.58,1,13245.63,8.3,,,,,,
E-3485,IT,Female,51,22/05/2016,3.96,0,7744.06,9.5,,,,,,
E-3486,Operations,Female,27,03/12/2012,2.56,10,7796.72,12.9,,,,,,
E-3487,Operations,Female,39,24/02/2020,3.72,7,10678.77,5.7,,,,,,
E-3488,IT,Female,38,05/01/2020,3.21,11,5783.77,5.8,,,,,,
E-3489,Operations,Male,38,05/10/2013,2.55,4,3010.55,12.1,,,,,,
E-3490,Operations,Female,28,06/09/2018,2.6,6,3141.41,7.2,,,,,,
E-3491,Sales,Female,42,14/07/2012,4.95,7,9962.48,13.3,,,,,,
E-3492,Finance,Male,34,04/05/2013,3.46,3,6643.89,12.5,,,,,,
E-3493,Sales,Female,34,03/10/2013,1.61,8,11678.37,12.1,,,,,,
E-3494,Operations,Female,22,24/02/2016,4.65,0,14112.21,9.7,,,,,,
E-3495,Finance,Female,41,10/12/2012,2.62,0,14722.34,12.9,,,,,,
E-3496,Finance,Female,59,29/12/2016,2.43,4,6459.71,8.8,,,,,,
E-3497,Marketing,Female,48,08/06/2023,2.85,2,4121.58,2.4,,,,,,
E-3498,Sales,Male,22,06/10/2010,2.74,14,11825.56,15.1,,,,,,
E-3499,Sales,Female,29,31/03/2010,4.18,13,10964.27,15.6,,,,,,
E-3500,Sales,Female,59,16/03/2010,3.35,9,9414.53,15.6,,,,,,
E-3501,Finance,Male,56,12/09/2025,4.97,1,4589.2,0.1,,,,,,
E-3502,Operations,Male,37,12/01/2012,4.17,3,8718.21,13.8,,,,,,
E-3503,HR,Female,53,23/10/2021,3.44,0,11290.3,4,,,,,,
E-3504,Sales,Male,35,14/03/2016,1.71,14,5922.15,9.6,,,,,,
E-3505,IT,Male,52,22/02/2024,4.91,7,9074.6,1.7,,,,,,
E-3506,HR,Male,29,12/07/2021,3.69,11,13725,4.3,,,,,,
E-3507,Sales,Male,33,02/03/2024,3.77,14,7413.89,1.7,,,,,,
E-3508,Sales,Male,33,14/04/2016,4.5,8,12076.37,9.6,,,,,,
E-3509,Marketing,Female,52,25/05/2021,3.12,7,8391.39,4.4,,,,,,
E-3510,Sales,Female,49,10/01/2024,1.72,1,11940.64,1.8,,,,,,
E-3511,IT,Male,39,30/07/2019,3.02,14,6540.61,6.3,,,,,,
E-3512,IT,Female,29,26/04/2010,4.75,11,9757.09,15.5,,,,,,
E-3513,HR,Female,48,11/07/2015,2.67,15,13295.03,10.3,,,,,,
E-3514,HR,Female,45,13/08/2024,1.91,15,12550.32,1.2,,,,,,
E-3515,Sales,Female,42,24/08/2011,4.45,2,7439.79,14.2,,,,,,
E-3516,Sales,Female,54,06/09/2014,2.84,6,14612.93,11.2,,,,,,
E-3517,Sales,Male,46,29/09/2025,1.7,11,9800.84,0.1,,,,,,
E-3518,Sales,Female,56,24/04/2022,1.81,9,9912.08,3.5,,,,,,
E-3519,Marketing,Male,47,21/09/2013,1.75,2,3583.95,12.1,,,,,,
E-3520,IT,Male,42,03/06/2010,4.65,5,8935.09,15.4,,,,,,
E-3521,Marketing,Male,42,03/05/2022,3.58,1,7753.51,3.5,,,,,,
E-3522,Operations,Male,49,21/01/2021,2.54,14,7002.77,4.8,,,,,,
E-3523,IT,Female,30,23/08/2011,4.71,6,7031.21,14.2,,,,,,
E-3524,IT,Male,27,01/03/2024,4.63,14,12724.53,1.7,,,,,,
E-3525,HR,Female,35,25/02/2013,4.76,13,6309.32,12.7,,,,,,
E-3526,Finance,Male,42,01/04/2020,3.28,0,6549.78,5.6,,,,,,
E-3527,Operations,Female,30,09/11/2013,4.84,1,11929.08,12,,,,,,
E-3528,IT,Female,26,19/05/2014,4.45,8,4209.66,11.5,,,,,,
E-3529,Finance,Male,32,14/09/2016,1.86,10,9515.49,9.1,,,,,,
E-3530,Finance,Female,43,15/02/2014,2.94,1,12110.33,11.7,,,,,,
E-3531,Sales,Male,57,29/12/2023,4.33,3,14374.61,1.8,,,,,,
E-3532,IT,Female,51,13/10/2012,2.01,8,13063.06,13.1,,,,,,
E-3533,Sales,Male,50,11/05/2014,2.23,1,6075.21,11.5,,,,,,
E-3534,IT,Male,23,16/05/2022,3.86,2,9811.37,3.5,,,,,,
E-3535,Finance,Male,29,20/03/2024,2.15,11,9634.68,1.6,,,,,,
E-3536,Finance,Female,58,26/08/2013,4.11,7,7040.59,12.2,,,,,,
E-3537,HR,Male,48,28/04/2015,4.72,7,12891.9,10.5,,,,,,
E-3538,IT,Male,28,11/05/2016,4.54,14,4821.32,9.5,,,,,,
E-3539,HR,Female,22,13/01/2025,3.79,12,12886.62,0.8,,,,,,
E-3540,Finance,Male,45,08/06/2021,2.9,6,14597.07,4.4,,,,,,
E-3541,Sales,Female,25,10/02/2025,2.49,5,13385.64,0.7,,,,,,
E-3542,Finance,Female,25,05/06/2018,1.9,0,7139.71,7.4,,,,,,
E-3543,IT,Female,50,06/12/2013,1.88,11,11910.58,11.9,,,,,,
E-3544,HR,Male,33,16/01/2019,1.55,2,8255.03,6.8,,,,,,
E-3545,Finance,Male,31,31/08/2019,2.75,1,12024.81,6.2,,,,,,
E-3546,IT,Female,29,08/02/2013,4.99,15,10616.41,12.7,,,,,,
E-3547,HR,Female,48,13/02/2023,4.85,14,3262.01,2.7,,,,,,
E-3548,Sales,Female,49,14/05/2014,3.13,7,13990.18,11.5,,,,,,
E-3549,HR,Male,60,29/06/2011,4.39,7,6764.96,14.4,,,,,,
E-3550,Operations,Female,25,17/07/2011,4.77,13,3323.91,14.3,,,,,,
E-3551,IT,Female,49,10/12/2021,2.48,7,3820.26,3.9,,,,,,
E-3552,Sales,Female,56,15/03/2015,3.3,15,9148.77,10.6,,,,,,
E-3553,Marketing,Male,42,31/08/2013,2.33,12,5083.59,12.2,,,,,,
E-3554,IT,Male,55,11/12/2011,4.73,9,9326.37,13.9,,,,,,
E-3555,Marketing,Male,42,09/12/2022,3.12,15,5753.47,2.9,,,,,,
E-3556,Sales,Male,24,04/05/2020,1.7,11,10990.94,5.5,,,,,,
E-3557,HR,Male,46,19/05/2021,2.48,14,3801.82,4.5,,,,,,
E-3558,HR,Male,54,20/05/2025,3.24,2,9117.96,0.5,,,,,,
E-3559,Operations,Female,25,06/12/2018,3.29,2,11032.21,6.9,,,,,,
E-3560,Marketing,Female,29,04/11/2014,4.41,0,6903.61,11,,,,,,
E-3561,Sales,Female,54,12/07/2011,1.84,10,7264.32,14.3,,,,,,
E-3562,Finance,Male,29,27/03/2019,3.09,14,14027.29,6.6,,,,,,
E-3563,Sales,Female,35,08/01/2014,3.17,15,6806.97,11.8,,,,,,
E-3564,Marketing,Female,30,27/10/2014,4.01,9,5561.2,11,,,,,,
E-3565,Marketing,Female,33,15/01/2025,4.52,5,10835.69,0.8,,,,,,
E-3566,Marketing,Female,23,01/10/2014,1.56,11,10758.29,11.1,,,,,,
E-3567,HR,Female,53,10/01/2018,3.07,11,11070.49,7.8,,,,,,
E-3568,Finance,Female,55,14/07/2022,4.9,1,13917.14,3.3,,,,,,
E-3569,Marketing,Female,55,08/02/2019,4.45,7,9890.18,6.7,,,,,,
E-3570,IT,Female,57,11/04/2021,2.2,9,14936.96,4.6,,,,,,
E-3571,IT,Female,57,29/04/2024,4.54,14,9258.69,1.5,,,,,,
E-3572,Operations,Male,31,02/03/2024,4.74,0,5682.88,1.7,,,,,,
E-3573,Marketing,Male,41,27/05/2010,3.67,1,3499.34,15.4,,,,,,
E-3574,HR,Female,36,14/05/2020,2.26,10,13414.72,5.5,,,,,,
E-3575,Marketing,Female,47,09/02/2011,3.82,14,8941.64,14.7,,,,,,
E-3576,HR,Male,49,21/01/2010,1.57,7,10698.42,15.8,,,,,,
E-3577,Marketing,Female,26,06/03/2013,3.42,1,9761.55,12.7,,,,,,
E-3578,Marketing,Male,47,06/11/2014,4.17,13,12026.18,11,,,,,,
E-3579,Marketing,Male,51,19/02/2016,2.22,5,7824.07,9.7,,,,,,
E-3580,Marketing,Male,59,16/02/2025,1.7,14,4261.76,0.7,,,,,,
E-3581,IT,Male,53,13/03/2025,2.14,10,10782.83,0.6,,,,,,
E-3582,Sales,Female,58,03/11/2011,2.51,6,10438.01,14,,,,,,
E-3583,Sales,Male,46,28/07/2011,2.32,13,3638.26,14.3,,,,,,
E-3584,Finance,Female,40,02/03/2014,2.04,9,11664.48,11.7,,,,,,
E-3585,IT,Male,38,17/08/2020,3.96,0,4762.61,5.2,,,,,,
E-3586,Finance,Male,30,25/02/2017,1.79,1,14407.78,8.7,,,,,,
E-3587,Finance,Male,54,21/09/2017,2.66,1,11057.55,8.1,,,,,,
E-3588,Operations,Male,45,15/05/2013,3.68,0,14340.1,12.5,,,,,,
E-3589,Marketing,Male,54,11/05/2014,2.61,12,5521.86,11.5,,,,,,
E-3590,HR,Female,48,30/10/2024,1.67,7,5895,1,,,,,,
E-3591,Sales,Female,39,13/12/2022,1.52,0,11623.72,2.9,,,,,,
E-3592,Finance,Female,58,20/06/2020,4.58,7,6455.61,5.4,,,,,,
E-3593,HR,Female,33,08/06/2025,4.3,9,14081.38,0.4,,,,,,
E-3594,Operations,Male,39,24/09/2015,4.66,8,8116.05,10.1,,,,,,
E-3595,IT,Male,31,03/03/2023,2.86,6,5935.74,2.7,,,,,,
E-3596,Marketing,Male,50,20/03/2016,4.92,9,14877.35,9.6,,,,,,
E-3597,HR,Male,36,14/05/2021,2.92,7,7416.93,4.5,,,,,,
E-3598,Finance,Female,47,31/08/2019,3.29,7,13814.54,6.2,,,,,,
E-3599,HR,Female,30,13/02/2022,2.5,7,13462.41,3.7,,,,,,
E-3600,IT,Female,39,16/03/2018,2.71,8,7108.52,7.6,,,,,,
E-3601,Marketing,Female,25,11/09/2014,4.1,5,11525.09,11.1,,,,,,
E-3602,Marketing,Female,30,24/03/2018,1.62,6,9934.2,7.6,,,,,,
E-3603,IT,Female,28,28/07/2022,4.85,12,9849.44,3.3,,,,,,
E-3604,Sales,Female,57,25/03/2011,1.65,10,4859.56,14.6,,,,,,
E-3605,Finance,Male,46,24/06/2021,3.47,8,14521.87,4.4,,,,,,
E-3606,Marketing,Female,41,02/12/2011,3.84,7,12250.78,13.9,,,,,,
E-3607,Operations,Male,58,25/10/2017,3.15,11,6725.17,8,,,,,,
E-3608,Finance,Female,53,20/03/2015,3.95,14,9056.64,10.6,,,,,,
E-3609,HR,Male,24,26/05/2020,1.73,14,12863.34,5.4,,,,,,
E-3610,Finance,Male,50,15/05/2022,3.27,15,9006.74,3.5,,,,,,
E-3611,IT,Female,51,09/05/2024,1.7,3,10406.23,1.5,,,,,,
E-3612,Operations,Male,60,13/07/2024,2.05,15,12056.08,1.3,,,,,,
E-3613,IT,Male,57,22/10/2021,4.11,15,5436.92,4,,,,,,
E-3614,Operations,Male,39,07/08/2013,1.79,1,3723.05,12.2,,,,,,
E-3615,Marketing,Male,53,14/05/2020,3.66,3,9147.95,5.5,,,,,,
E-3616,Finance,Female,48,26/10/2011,2.32,3,11197.94,14,,,,,,
E-3617,IT,Female,33,02/08/2013,1.68,0,9518.33,12.3,,,,,,
E-3618,Operations,Male,45,27/05/2010,3.07,4,13725.69,15.4,,,,,,
E-3619,Marketing,Male,52,01/10/2018,3.19,12,13182.2,7.1,,,,,,
E-3620,Operations,Male,54,20/08/2021,2.34,9,10078.96,4.2,,,,,,
E-3621,Marketing,Female,40,09/10/2019,3.89,2,13220.53,6.1,,,,,,
E-3622,IT,Male,50,26/06/2011,2.28,10,4552.52,14.4,,,,,,
E-3623,Marketing,Female,37,10/07/2023,2.45,13,12923.73,2.3,,,,,,
E-3624,Operations,Male,55,07/10/2011,4.45,10,7247.28,14.1,,,,,,
E-3625,Finance,Male,50,13/03/2013,4.52,15,14331.43,12.6,,,,,,
E-3626,Sales,Male,22,21/01/2012,4.76,7,11275.71,13.8,,,,,,
E-3627,Operations,Female,24,08/11/2013,1.87,1,10135.22,12,,,,,,
E-3628,Marketing,Male,23,04/06/2021,4.46,13,11010.13,4.4,,,,,,
E-3629,HR,Female,49,24/12/2015,4.49,3,7790.99,9.9,,,,,,
E-3630,Finance,Female,53,27/05/2022,3.54,9,3966.3,3.4,,,,,,
E-3631,HR,Female,32,04/10/2010,2.33,14,13254.67,15.1,,,,,,
E-3632,Finance,Male,35,19/12/2013,1.57,11,11627.16,11.9,,,,,,
E-3633,Sales,Male,57,20/05/2019,4.46,2,9212.45,6.5,,,,,,
E-3634,Marketing,Male,29,12/07/2010,3.75,12,10661.32,15.3,,,,,,
E-3635,Marketing,Female,49,05/08/2014,2.16,5,10466.1,11.2,,,,,,
E-3636,Marketing,Female,54,03/11/2023,2.2,9,4120.67,2,,,,,,
E-3637,Operations,Male,53,24/09/2016,4.65,15,7915.54,9.1,,,,,,
E-3638,Sales,Female,37,14/04/2016,3.53,3,14363.76,9.6,,,,,,
E-3639,HR,Male,29,01/09/2016,2.05,4,11276.17,9.2,,,,,,
E-3640,HR,Male,52,17/01/2017,4.17,7,6934.51,8.8,,,,,,
E-3641,Operations,Female,57,10/04/2017,4.61,2,6185.96,8.6,,,,,,
E-3642,Finance,Male,38,15/12/2017,1.85,13,5034.19,7.9,,,,,,
E-3643,Sales,Male,30,08/02/2011,3.5,7,11771.2,14.7,,,,,,
E-3644,HR,Male,37,25/02/2011,4.76,10,11622.48,14.7,,,,,,
E-3645,Marketing,Male,40,22/05/2023,4.82,12,12039.54,2.4,,,,,,
E-3646,Finance,Female,26,22/01/2020,4.15,0,6450.27,5.8,,,,,,
E-3647,Operations,Female,42,13/03/2014,2.88,3,6642.15,11.6,,,,,,
E-3648,Finance,Male,37,19/02/2010,4.76,0,6377.28,15.7,,,,,,
E-3649,HR,Male,49,18/04/2011,3.36,3,13499.58,14.6,,,,,,
E-3650,IT,Female,33,30/01/2024,3.04,1,13717.82,1.8,,,,,,
E-3651,HR,Male,48,07/08/2025,3.43,4,5344.25,0.2,,,,,,
E-3652,Sales,Male,43,17/05/2021,4.9,12,11407.94,4.5,,,,,,
E-3653,IT,Female,59,04/08/2019,4.17,3,9441.57,6.2,,,,,,
E-3654,Sales,Female,24,19/12/2018,1.55,3,6581.05,6.9,,,,,,
E-3655,Operations,Female,24,24/06/2017,2.12,5,4180.73,8.4,,,,,,
E-3656,Sales,Male,35,30/10/2019,2.68,1,7303.09,6,,,,,,
E-3657,Finance,Female,27,24/01/2025,3.51,7,12747.83,0.8,,,,,,
E-3658,Finance,Male,22,16/09/2019,2.6,14,14895.33,6.1,,,,,,
E-3659,HR,Male,48,01/08/2021,4.85,13,4697.61,4.3,,,,,,
E-3660,Sales,Male,48,28/06/2011,3.99,14,9047.89,14.4,,,,,,
E-3661,Marketing,Female,22,31/01/2021,4.08,4,8746.47,4.8,,,,,,
E-3662,Finance,Male,57,18/02/2011,1.57,0,3141.83,14.7,,,,,,
E-3663,HR,Female,29,27/07/2023,2.88,11,5847.63,2.3,,,,,,
E-3664,IT,Female,59,06/05/2022,3.57,8,8694.42,3.5,,,,,,
E-3665,Finance,Male,40,17/10/2013,4.88,10,7045.89,12,,,,,,
E-3666,Sales,Female,46,20/08/2011,4.37,4,6302.69,14.2,,,,,,
E-3667,HR,Male,49,12/09/2017,3.4,6,4376.27,8.1,,,,,,
E-3668,HR,Male,31,27/07/2020,4.12,10,8922.85,5.3,,,,,,
E-3669,Marketing,Male,55,21/02/2021,1.64,12,3522.89,4.7,,,,,,
E-3670,HR,Male,52,07/10/2015,2.35,11,13048.96,10.1,,,,,,
E-3671,HR,Female,51,04/07/2011,4.13,0,14264.64,14.3,,,,,,
E-3672,Sales,Female,45,14/08/2024,4.06,6,9724.56,1.2,,,,,,
E-3673,Marketing,Male,26,26/10/2014,2.95,9,5391.39,11,,,,,,
E-3674,Marketing,Female,33,17/11/2015,3.38,10,3983.44,10,,,,,,
E-3675,Sales,Male,55,11/02/2011,3.85,0,10580.78,14.7,,,,,,
E-3676,Marketing,Male,59,19/06/2018,2.59,7,8640.97,7.4,,,,,,
E-3677,Operations,Female,39,13/11/2020,3.36,10,12083.2,5,,,,,,
E-3678,IT,Female,22,20/01/2012,2.66,8,5623.75,13.8,,,,,,
E-3679,Operations,Male,35,29/03/2023,3.25,6,8345.36,2.6,,,,,,
E-3680,IT,Male,49,09/01/2014,4.12,6,6143.36,11.8,,,,,,
E-3681,Finance,Male,28,26/12/2011,4.13,3,12288.61,13.9,,,,,,
E-3682,Sales,Female,40,11/12/2019,3.54,2,3937.67,5.9,,,,,,
E-3683,Marketing,Female,60,03/10/2022,3.94,8,7045.46,3.1,,,,,,
E-3684,Finance,Male,53,12/01/2025,1.52,1,7317.74,0.8,,,,,,
E-3685,IT,Female,48,01/04/2016,3.5,11,3015.83,9.6,,,,,,
E-3686,Sales,Female,29,23/07/2023,2.56,13,3949.96,2.3,,,,,,
E-3687,HR,Male,35,21/02/2019,2.81,7,7036.86,6.7,,,,,,
E-3688,Finance,Female,50,25/05/2016,5,0,13459.75,9.4,,,,,,
E-3689,Operations,Male,27,02/09/2022,4.03,10,8963.52,3.2,,,,,,
E-3690,Marketing,Female,35,26/02/2015,2.35,2,12567.66,10.7,,,,,,
E-3691,Finance,Female,42,21/12/2011,2.22,1,8436.76,13.9,,,,,,
E-3692,Operations,Male,50,06/03/2016,4.72,6,12067.38,9.7,,,,,,
E-3693,IT,Female,48,05/02/2022,2.29,13,5837.22,3.7,,,,,,
E-3694,HR,Female,33,17/04/2019,3.87,6,3768.61,6.5,,,,,,
